Date Key,Product Key,Region Key,Units Sold,Total Revenue,Total Cost,Total Profit
84,12,30,8558,935218.24,306718.72,628499.52
141,1,121,1918,1281741.86,963871.72,317870.14
2007,6,98,4698,43832.34,32510.16,11322.18
1760,8,127,1434,933835.14,752792.64,181042.5
690,10,117,3693,175232.85,117400.47,57832.38
1133,8,16,5074,3304239.54,2663647.04,640592.5
1310,12,175,6207,678300.96,222458.88,455842.08
18,3,108,5403,2279471.67,1970420.07,309051.6
529,11,32,4883,745048.14,475799.52,269248.62
1587,1,136,6946,4641803.42,3490642.84,1151160.58
2126,5,32,2379,1040098.8,626462.07,413636.73
22,1,71,9000,6014430.0,4522860.0,1491570.0
2565,2,138,6656,1699143.68,1061099.52,638044.16
2595,8,25,2229,1451547.09,1170135.84,281411.25
1289,9,46,4628,378246.44,262268.76,115977.68
843,5,77,5708,2495537.6,1503087.64,992449.96
358,2,174,7367,1880647.76,1174447.14,706200.62
313,1,167,1811,1210236.97,910099.94,300137.03
80,12,155,3105,339314.4,111283.2,228031.2
1599,1,135,7350,4911784.5,3693669.0,1218115.5
294,11,184,7675,1171051.5,747852.0,423199.5
596,9,28,9240,755185.2,523630.8,231554.4
2700,4,123,4239,871962.3,496429.29,375533.01
1923,3,177,6895,2908931.55,2514537.55,394394.0
1366,4,103,8463,1740839.1,991101.93,749737.17
805,3,148,2229,940392.81,812894.01,127498.8
2324,10,68,8510,403799.5,270532.9,133266.6
2179,4,43,9655,1986033.5,1130697.05,855336.45
2415,11,99,5044,769613.52,491487.36,278126.16
1778,12,6,6089,665405.92,218229.76,447176.16
123,3,15,1230,518924.7,448568.7,70356.0
13,9,131,943,77071.39,53439.81,23631.58
1770,3,11,2732,1152603.48,996333.08,156270.4
180,3,88,6133,2587451.37,2236643.77,350807.6
1193,2,129,7713,1968974.64,1229606.46,739368.18
2547,5,63,6072,2654678.4,1598939.76,1055738.64
1731,5,8,6838,2989573.6,1800650.54,1188923.06
1120,2,160,7673,1958763.44,1223229.66,735533.78
2109,1,20,3271,2185911.17,1643808.34,542102.83
733,4,180,353,72612.1,41339.83,31272.27
1346,4,137,2675,550247.5,313269.25,236978.25
872,8,1,6023,3922237.83,3161834.08,760403.75
1819,12,153,3215,351335.2,115225.6,236109.6
85,9,99,9099,743661.27,515640.33,228020.94
1395,3,120,5555,2343598.95,2025852.95,317746.0
1637,2,67,6495,1658043.6,1035432.9,622610.7
1177,7,157,2859,440457.54,259968.87,180488.67
1284,12,6,7624,833150.72,273244.16,559906.56
2703,1,87,792,529269.84,398011.68,131258.16
438,10,8,4400,208780.0,139876.0,68904.0
747,12,137,7516,821348.48,269373.44,551975.04
2110,2,34,1238,316036.64,197361.96,118674.68
1611,1,144,3697,2470594.19,1857890.38,612703.81
1867,3,11,5052,2131388.28,1842413.88,288974.4
1854,6,11,2497,23297.01,17279.24,6017.77
2159,8,108,5256,3422759.76,2759189.76,663570.0
2395,11,55,9582,1462021.56,933670.08,528351.48
1842,11,147,3763,574158.54,366666.72,207491.82
2301,10,98,3116,147854.2,99057.64,48796.56
1230,7,170,4989,768605.34,453649.77,314955.57
2280,8,141,3762,2449852.02,1974899.52,474952.5
1495,6,53,5846,54543.18,40454.32,14088.86
1790,4,182,4684,963498.8,548543.24,414955.56
1855,11,46,5749,877182.42,560182.56,316999.86
962,3,135,1547,652663.83,564175.43,88488.4
1661,10,57,6613,313786.85,210227.27,103559.58
1276,10,122,2514,119289.3,79920.06,39369.24
1522,5,81,2850,1246020.0,750490.5,495529.5
2244,8,103,8250,5372482.5,4330920.0,1041562.5
2591,4,124,1376,283043.2,161143.36,121899.84
1503,1,140,1919,1282410.13,964374.26,318035.87
200,1,168,1604,1071905.08,806074.16,265830.92
2512,7,33,9185,1415041.1,835192.05,579849.05
2442,11,155,5448,831255.84,530853.12,300402.72
1934,9,11,8212,671166.76,465374.04,205792.72
2353,8,1,7323,4768810.83,3844282.08,924528.75
764,3,183,9663,4076723.07,3523999.47,552723.6
1221,9,168,4142,338525.66,234727.14,103798.52
2333,11,5,6704,1022896.32,653237.76,369658.56
6,1,28,5320,3555196.4,2673512.8,881683.6
761,4,136,4997,1027882.9,585198.67,442684.23
2578,3,29,2771,1169057.19,1010555.99,158501.2
403,9,37,2708,221324.84,153462.36,67862.48
1783,1,78,908,606789.16,456306.32,150482.84
2704,7,71,500,77030.0,45465.0,31565.0
1645,1,78,6645,4440654.15,3339378.3,1101275.85
575,5,28,1537,671976.4,404738.21,267238.19
1477,3,90,1483,625662.87,540835.27,84827.6
728,3,111,1079,455219.31,393500.51,61718.8
2506,1,8,8503,5682299.81,4273097.62,1409202.19
1365,11,106,6103,931195.74,594676.32,336519.42
2528,12,61,3260,356252.8,116838.4,239414.4
195,4,109,1384,284688.8,162080.24,122608.56
180,8,114,8919,5808141.99,4682118.24,1126023.75
839,7,59,6337,976278.22,576223.41,400054.81
2412,7,111,1143,176090.58,103932.99,72157.59
1058,9,185,2874,234892.02,162869.58,72022.44
1912,1,5,8097,5410982.19,4069066.38,1341915.81
581,3,85,5410,2282424.9,1972972.9,309452.0
2504,8,19,444,289137.24,233082.24,56055.0
1275,8,129,860,560040.6,451465.6,108575.0
2335,3,147,1349,569129.61,491966.81,77162.8
2656,3,87,8637,3643863.93,3149827.53,494036.4
621,7,35,6476,997692.56,588862.68,408829.88
1675,1,64,655,437716.85,329163.7,108553.15
2555,6,9,3989,37217.37,27603.88,9613.49
1739,3,121,1329,560691.81,484673.01,76018.8
584,6,161,4552,42470.16,31499.84,10970.32
1658,9,166,7572,618859.56,429105.24,189754.32
268,4,125,1329,273375.3,155639.19,117736.11
1571,11,175,8798,1342398.84,857277.12,485121.72
1808,6,38,9984,93150.72,69089.28,24061.44
1933,7,146,6922,1066403.32,629417.46,436985.86
2550,5,159,8681,3795333.2,2285967.73,1509365.47
1566,1,135,6358,4248860.66,3195149.32,1053711.34
1243,12,90,8084,883419.52,289730.56,593688.96
2443,6,95,4020,37506.6,27818.4,9688.2
1567,11,179,1357,207051.06,132226.08,74824.98
814,10,39,4165,197629.25,132405.35,65223.9
2705,8,72,4176,2719452.96,2192232.96,527220.0
1220,6,67,4671,43580.43,32323.32,11257.11
1858,9,183,2999,245108.27,169953.33,75154.94
1657,10,36,3540,167973.0,112536.6,55436.4
2316,5,152,2704,1182188.8,712044.32,470144.48
444,9,99,3935,321607.55,222996.45,98611.1
1829,5,101,2705,1182626.0,712307.65,470318.35
1071,10,167,1520,72124.0,48320.8,23803.2
1077,9,60,4916,401784.68,278589.72,123194.96
1167,5,14,4460,1949912.0,1174451.8,775460.2
2244,4,18,3751,771580.7,439279.61,332301.09
249,6,141,3419,31899.27,23659.48,8239.79
2251,4,93,6125,1259912.5,717298.75,542613.75
1632,4,18,1561,321097.7,182808.71,138288.99
493,1,34,1451,969659.77,729185.54,240474.23
487,5,41,4549,1988822.8,1197888.17,790934.63
1090,12,101,1643,179547.04,58885.12,120661.92
810,1,150,548,366211.96,275391.92,90820.04
2167,2,122,1115,284637.2,177753.3,106883.9
2474,12,60,223,24369.44,7992.32,16377.12
2656,11,185,6782,1034797.56,660838.08,373959.48
1983,4,73,6736,1385595.2,788852.96,596742.24
19,7,87,8057,1241261.42,732623.01,508638.41
2359,6,173,5752,53666.16,39803.84,13862.32
1302,3,59,6855,2892055.95,2499949.95,392106.0
1403,9,138,5435,444202.55,308001.45,136201.1
1561,10,129,7590,360145.5,241286.1,118859.4
2291,2,50,6450,1646556.0,1028259.0,618297.0
958,2,147,7175,1831634.0,1143838.5,687795.5
338,7,33,1959,301803.54,178131.87,123671.67
2155,2,147,5025,1282782.0,801085.5,481696.5
1531,4,17,7628,1569079.6,893315.08,675764.52
2171,1,66,3054,2040896.58,1534757.16,506139.42
2022,9,21,1621,132484.33,91862.07,40622.26
2048,1,6,5676,3793100.52,2852417.04,940683.48
324,11,22,4601,702020.58,448321.44,253699.14
1647,3,174,9805,4136631.45,3575785.45,560846.0
2094,9,147,9732,795396.36,551512.44,243883.92
2426,7,134,4855,747961.3,441465.15,306496.15
1936,7,118,2679,412726.74,243601.47,169125.27
764,10,73,2740,130013.0,87104.6,42908.4
2582,8,118,1605,1045192.05,842560.8,202631.25
447,2,37,7874,2010074.72,1255273.08,754801.64
1167,10,146,7175,340453.75,228093.25,112360.5
2004,4,4,7171,1475074.7,839795.81,635278.89
2217,3,112,2553,1077085.17,931053.57,146031.6
898,4,160,46,9462.2,5387.06,4075.14
2687,12,6,3403,371879.84,121963.52,249916.32
581,4,98,8412,1730348.4,985129.32,745219.08
1136,10,148,7889,374333.05,250791.31,123541.74
2622,12,55,6683,730318.24,239518.72,490799.52
696,4,112,6674,1372841.8,781592.14,591249.66
337,7,105,1774,273302.44,161309.82,111992.62
1310,10,120,2924,138743.8,92953.96,45789.84
2691,4,139,3098,637258.6,362806.78,274451.82
731,4,64,2301,473315.7,269470.11,203845.59
1263,10,3,2570,121946.5,81700.3,40246.2
158,12,128,2971,324670.88,106480.64,218190.24
176,3,143,4603,1941959.67,1678668.07,263291.6
2078,2,77,5597,1428802.16,892273.74,536528.42
2192,5,17,6112,2672166.4,1609472.96,1062693.44
719,1,72,3343,2234026.61,1679991.22,554035.39
427,4,102,6511,1339312.7,762503.21,576809.49
1797,4,97,1873,385276.1,219347.03,165929.07
1292,5,139,7714,3372560.8,2031327.62,1341233.18
1512,12,59,9352,1021986.56,335175.68,686810.88
1975,4,36,4135,850569.5,484249.85,366319.65
401,9,105,6443,526586.39,365124.81,161461.58
1357,6,132,2687,25069.71,18594.04,6475.67
846,7,183,6310,972118.6,573768.3,398350.3
640,12,145,2786,304454.08,99850.24,204603.84
2375,9,15,4619,377510.87,261758.73,115752.14
512,3,174,6345,2676892.05,2313958.05,362934.0
1535,9,21,9531,778968.63,540121.77,238846.86
703,6,50,7778,72568.74,53823.76,18744.98
499,7,80,1713,263904.78,155763.09,108141.69
1567,7,66,3999,616085.94,363629.07,252456.87
2415,12,46,4327,472854.56,155079.68,317774.88
1326,11,95,4422,674708.76,430879.68,243829.08
935,5,94,3038,1328213.6,799996.54,528217.06
1383,12,98,962,105127.36,34478.08,70649.28
2356,2,28,6010,1534232.8,958114.2,576118.6
1510,12,30,8032,877736.96,287866.88,589870.08
1486,6,139,3907,36452.31,27036.44,9415.87
2411,5,28,2546,1113111.2,670438.18,442673.02
2083,9,64,9893,808554.89,560636.31,247918.58
2279,5,2,3919,1713386.8,1031990.27,681396.53
439,1,39,4065,2716517.55,2042825.1,673692.45
1602,12,124,1288,140752.64,46161.92,94590.72
2377,7,48,7397,1139581.82,672609.21,466972.61
1666,11,181,5525,843004.5,538356.0,304648.5
1091,9,126,830,67835.9,47036.1,20799.8
2016,12,131,5507,601804.96,197370.88,404434.08
67,8,73,3778,2460271.38,1983298.88,476972.5
522,10,71,6899,327357.55,219319.21,108038.34
1034,2,66,8155,2081808.4,1300070.1,781738.3
727,1,135,7864,5255275.28,3951974.56,1303300.72
671,12,62,8374,915110.72,300124.16,614986.56
838,4,98,9066,1864876.2,1061719.26,803156.94
426,5,98,1351,590657.2,355758.83,234898.37
908,11,111,3670,559968.6,357604.8,202363.8
1305,8,9,6498,4231562.58,3411190.08,820372.5
746,9,85,7340,599898.2,415957.8,183940.4
1847,8,89,5731,3732084.51,3008545.76,723538.75
329,8,130,8239,5365319.19,4325145.44,1040173.75
1306,12,105,3463,378436.64,124113.92,254322.72
745,9,163,7032,574725.36,398503.44,176221.92
2113,11,26,6607,1008096.06,643786.08,364309.98
72,1,87,6882,4599034.14,3458480.28,1140553.86
2188,10,114,4580,217321.0,145598.2,71722.8
2706,7,42,3455,532277.3,314163.15,218114.15
284,12,101,9293,1015539.04,333061.12,682477.92
56,11,32,4913,749625.54,478722.72,270902.82
423,4,175,5162,1061823.4,604521.82,457301.58
788,5,1,1921,839861.2,505856.93,334004.27
449,7,15,9101,1402100.06,827553.93,574546.13
1928,4,164,7643,1572165.1,895071.73,677093.37
2620,9,62,522,42663.06,29581.74,13081.32
292,4,111,7743,1592735.1,906782.73,685952.37
1293,12,52,1342,146653.76,48097.28,98556.48
2589,9,24,386,31547.78,21874.62,9673.16
545,3,11,5973,2519948.97,2178293.37,341655.6
355,3,124,6234,2630062.26,2273477.46,356584.8
1654,6,124,1330,12408.9,9203.6,3205.3
664,1,95,8453,5648886.31,4247970.62,1400915.69
642,5,161,6826,2984327.2,1797490.58,1186836.62
692,3,31,2706,1141634.34,986851.14,154783.2
1013,4,72,4377,900348.9,512590.47,387758.43
2214,8,157,7157,4660709.97,3757138.72,903571.25
918,12,54,8395,917405.6,300876.8,616528.8
911,8,21,2471,1609139.91,1297176.16,311963.75
427,3,154,5796,2445274.44,2113743.24,331531.2
234,5,131,1811,791769.2,476890.63,314878.57
1573,3,171,5992,2527964.88,2185222.48,342742.4
226,7,65,842,129718.52,76563.06,53155.46
1280,9,24,898,73393.54,50889.66,22503.88
481,5,76,7728,3378681.6,2035014.24,1343667.36
22,9,156,4929,402847.17,279326.43,123520.74
426,9,99,3132,255978.36,177490.44,78487.92
501,12,81,4998,546181.44,179128.32,367053.12
1810,3,73,219,92393.91,79867.11,12526.8
793,6,119,519,4842.27,3591.48,1250.79
1006,7,77,4652,716687.12,423006.36,293680.76
278,2,64,3406,869483.68,542984.52,326499.16
2549,3,138,4597,1939428.33,1676479.93,262948.4
2524,12,37,8074,882326.72,289372.16,592954.56
2569,11,109,716,109247.28,69767.04,39480.24
885,12,144,1436,156926.08,51466.24,105459.84
2323,6,133,6175,57612.75,42731.0,14881.75
685,6,175,2907,27122.31,20116.44,7005.87
571,7,48,6636,1022342.16,603411.48,418930.68
1625,4,17,4400,905080.0,515284.0,389796.0
2168,5,82,265,115858.0,69782.45,46075.55
695,10,150,330,15658.5,10490.7,5167.8
636,10,18,7725,366551.25,245577.75,120973.5
2630,6,20,7611,71010.63,52668.12,18342.51
1083,7,67,2180,335850.8,198227.4,137623.4
1644,5,106,5656,2472803.2,1489394.48,983408.72
1035,10,172,9294,441000.3,295456.26,145544.04
259,3,111,6380,2691658.2,2326722.2,364936.0
493,2,82,7232,1846184.96,1152925.44,693259.52
2024,2,170,4197,1071410.16,669085.74,402324.42
506,3,14,6657,2808521.73,2427741.33,380780.4
1561,4,35,6022,1238725.4,705236.42,533488.98
1379,7,159,734,113080.04,66742.62,46337.42
1290,12,109,1267,138457.76,45409.28,93048.48
2198,10,44,5126,243228.7,162955.54,80273.16
353,4,118,1847,379927.9,216302.17,163625.73
1757,1,131,7998,5344823.46,4019314.92,1325508.54
1260,1,166,2176,1454155.52,1093527.04,360628.48
390,8,32,13,8465.73,6824.48,1641.25
714,11,171,9169,1399006.02,893427.36,505578.66
968,4,21,4336,891915.2,507788.96,384126.24
2581,11,29,2239,341626.62,218168.16,123458.46
415,5,101,6631,2899073.2,1746141.23,1152931.97
1505,9,155,3300,269709.0,187011.0,82698.0
2669,10,68,5062,240191.9,160920.98,79270.92
2363,1,145,6766,4521514.82,3400185.64,1121329.18
755,8,176,293,190804.53,153813.28,36991.25
835,8,104,9552,6220357.92,5014417.92,1205940.0
454,7,49,5488,845481.28,499023.84,346457.44
251,5,34,1072,468678.4,282289.76,186388.64
1144,7,149,6310,972118.6,573768.3,398350.3
1478,1,88,3239,2164526.53,1627727.06,536799.47
368,9,11,925,75600.25,52419.75,23180.5
181,1,3,468,312750.36,235188.72,77561.64
977,9,134,9672,790492.56,548112.24,242380.32
1755,11,91,6688,1020455.04,651678.72,368776.32
1486,8,7,267,173873.07,140164.32,33708.75
1616,4,41,6664,1370784.8,780421.04,590363.76
617,6,147,4165,38859.45,28821.8,10037.65
2119,7,102,8088,1246037.28,735441.84,510595.44
1817,9,59,5781,472481.13,327609.27,144871.86
968,8,113,1624,1057565.04,852535.04,205030.0
665,10,65,2029,96276.05,64501.91,31774.14
2121,6,121,437,4077.21,3024.04,1053.17
374,8,69,2323,1512760.83,1219482.08,293278.75
2354,7,100,191,29425.46,17367.63,12057.83
1959,10,181,8577,406978.65,272662.83,134315.82
2707,10,114,9049,429375.05,287667.71,141707.34
456,4,168,5205,1070668.5,609557.55,461110.95
2678,4,171,7675,1578747.5,898819.25,679928.25
1710,7,7,9121,1405181.26,829372.53,575808.73
1220,3,66,9235,3896154.15,3367912.15,528242.0
590,11,73,9740,1486129.2,949065.6,537063.6
1535,12,131,9391,1026248.48,336573.44,689675.04
1972,8,1,8975,5844609.75,4711516.0,1133093.75
2365,5,178,6309,2758294.8,1661348.97,1096945.83
389,11,104,1240,189199.2,120825.6,68373.6
1895,1,102,651,435043.77,327153.54,107890.23
1218,3,53,3450,1455520.5,1258180.5,197340.0
1504,5,126,5582,2440450.4,1469908.06,970542.34
2153,8,183,5019,3268422.99,2634774.24,633648.75
23,4,10,6766,1391766.2,792366.26,599399.94
2576,1,173,7860,5252602.2,3949964.4,1302637.8
849,12,11,2367,258665.76,84833.28,173832.48
1398,12,46,6387,697971.36,228910.08,469061.28
1425,5,31,3050,1333460.0,803156.5,530303.5
401,5,77,7516,3285995.2,1979188.28,1306806.92
1400,4,149,1977,406668.9,231526.47,175142.43
1638,2,6,659,168229.52,105057.78,63171.74
2245,4,167,4814,990239.8,563767.54,426472.26
905,6,12,7731,72130.23,53498.52,18631.71
2654,8,128,9725,6333017.25,5105236.0,1227781.25
848,8,179,3145,2048055.45,1650999.2,397056.25
837,5,143,7373,3223475.6,1941532.09,1281943.51
153,4,68,3817,785156.9,447008.87,338148.03
1708,2,10,922,235368.16,146985.24,88382.92
705,7,65,9160,1411189.6,832918.8,578270.8
2388,3,153,6037,2546949.93,2201633.53,345316.4
671,2,90,1088,277744.64,173448.96,104295.68
1640,2,57,881,224901.68,140449.02,84452.66
547,12,67,4015,438759.2,143897.6,294861.6
2413,8,164,6119,3984753.99,3212230.24,772523.75
2688,4,134,4855,998673.5,568569.05,430104.45
454,1,136,4915,3284547.05,2469984.1,814562.95
1697,2,91,3023,771711.44,481926.66,289784.78
1756,5,168,2933,1282307.6,772346.89,509960.71
2056,9,32,432,35307.36,24481.44,10825.92
2204,5,20,8336,3644499.2,2195118.88,1449380.32
1577,8,80,1496,974210.16,785340.16,188870.0
1895,11,163,1790,273118.2,174417.6,98700.6
1063,12,108,3129,341937.12,112143.36,229793.76
2150,11,118,6457,985209.06,629170.08,356038.98
2422,2,108,4747,1211814.16,756766.74,455047.42
1787,1,81,8003,5348164.81,4021827.62,1326337.19
2512,11,94,8261,1260463.38,804951.84,455511.54
2194,12,176,4590,501595.2,164505.6,337089.6
236,4,152,8088,1663701.6,947185.68,716515.92
484,2,127,6884,1757347.52,1097447.28,659900.24
1918,2,135,1140,291019.2,181738.8,109280.4
1414,5,101,8048,3518585.6,2119279.84,1399305.76
1525,10,72,6832,324178.4,217189.28,106989.12
1064,10,6,3746,177747.7,119085.34,58662.36
2055,3,127,7078,2986137.42,2581275.82,404861.6
2568,7,57,2143,330150.58,194862.99,135287.59
698,9,94,6291,514163.43,356510.97,157652.46
363,1,96,3902,2607589.54,1960911.08,646678.46
2142,9,98,1387,113359.51,78601.29,34758.22
1039,3,160,2188,923095.32,797941.72,125153.6
2428,3,173,1779,750542.31,648783.51,101758.8
188,3,79,2664,1123914.96,971534.16,152380.8
1590,7,32,9380,1445082.8,852923.4,592159.4
2692,10,121,3495,165837.75,111106.05,54731.7
453,12,46,8606,940463.68,308439.04,632024.64
387,1,79,5344,3571234.88,2685573.76,885661.12
1109,4,123,6370,1310309.0,745990.7,564318.3
170,1,83,1376,919539.52,691495.04,228044.48
781,9,21,2087,170570.51,118270.29,52300.22
229,7,152,7255,1117705.3,659697.15,458008.15
1069,4,26,7669,1577513.3,898116.59,679396.71
879,2,156,1145,292295.6,182535.9,109759.7
321,5,11,7532,3292990.4,1983401.56,1309588.84
1950,12,65,3710,405428.8,132966.4,272462.4
1430,8,102,8590,5593893.9,4509406.4,1084487.5
254,6,71,8114,75703.62,56148.88,19554.74
564,11,26,256,39060.48,24944.64,14115.84
953,4,105,21,4319.7,2459.31,1860.39
358,8,33,4444,2893977.24,2332922.24,561055.0
2708,3,93,7595,3204254.55,2769820.55,434434.0
1801,12,148,5570,608689.6,199628.8,409060.8
2709,9,92,1500,122595.0,85005.0,37590.0
1775,6,53,546,5094.18,3778.32,1315.86
1471,4,92,4900,1007930.0,573839.0,434091.0
1172,4,101,8786,1807280.2,1028928.46,778351.74
2641,3,10,3460,1459739.4,1261827.4,197912.0
1380,5,69,2206,964463.2,580905.98,383557.22
462,4,46,5343,1099055.1,625718.73,473336.37
2243,4,54,5219,1073548.3,611197.09,462351.21
1143,2,45,1213,309654.64,193376.46,116278.18
489,7,63,4738,729936.28,430826.34,299109.94
2443,11,109,4235,646176.3,412658.4,233517.9
2633,2,108,178,45439.84,28376.76,17063.08
1932,7,28,73,11246.38,6637.89,4608.49
2092,2,95,3454,881737.12,550636.68,331100.44
786,9,140,6890,563119.7,390456.3,172663.4
2317,2,135,8979,2292159.12,1431432.18,860726.94
1474,1,16,5351,3575912.77,2689091.54,886821.23
1983,8,156,3667,2387987.07,1925028.32,462958.75
1015,8,155,8619,5612778.99,4524630.24,1088148.75
2062,8,27,6932,4514187.72,3639022.72,875165.0
1302,7,185,2359,363427.54,214503.87,148923.67
812,11,36,688,104975.04,67038.72,37936.32
1977,1,173,4736,3164926.72,2380029.44,784897.28
1050,7,35,9350,1440461.0,850195.5,590265.5
1400,8,170,6412,4175558.52,3366043.52,809515.0
975,7,15,9831,1514563.86,893932.83,620631.03
58,8,75,552,359467.92,289777.92,69690.0
343,2,73,1546,394662.88,246463.32,148199.56
1219,6,30,2820,26310.6,19514.4,6796.2
215,6,114,6409,59795.97,44350.28,15445.69
157,4,64,1380,283866.0,161611.8,122254.2
1465,1,79,8833,5902828.91,4438935.82,1463893.09
1948,2,74,6897,1760666.16,1099519.74,661146.42
1815,12,133,5733,626502.24,205470.72,421031.52
361,12,19,2533,276806.24,90782.72,186023.52
497,3,87,6522,2751566.58,2378508.18,373058.4
2011,11,122,3954,603301.32,385277.76,218023.56
555,2,131,3116,795452.48,496752.72,298699.76
1549,11,84,9927,1514661.66,967286.88,547374.78
285,4,99,9305,1914038.5,1089708.55,824329.95
1600,8,69,3870,2520182.7,2031595.2,488587.5
1766,2,71,7064,1803297.92,1126142.88,677155.04
861,11,166,4359,665096.22,424740.96,240355.26
982,10,166,8262,392031.9,262648.98,129382.92
428,2,90,3309,844721.52,527520.78,317200.74
1854,2,112,1066,272128.48,169941.72,102186.76
1445,9,99,5132,419438.36,290830.44,128607.92
906,3,174,6138,2589560.82,2238467.22,351093.6
420,4,90,6744,1387240.8,789789.84,597450.96
396,2,141,6643,1695825.04,1059027.06,636797.98
853,3,90,7558,3188644.62,2756327.02,432317.6
2466,4,153,8245,1695996.5,965571.95,730424.55
2572,11,7,9488,1447679.04,924510.72,523168.32
492,4,69,9107,1873309.9,1066520.77,806789.13
701,12,26,6949,759386.72,249052.16,510334.56
2415,10,13,9894,469470.3,314530.26,154940.04
1646,3,156,6854,2891634.06,2499585.26,392048.8
1686,3,143,3771,1590947.19,1375245.99,215701.2
1288,8,119,8618,5612127.78,4524105.28,1088022.5
